Label,Site,Genus,Treatment,Genotype,Color_type,Color,Name,Area1,Mean_frag,StdDev1,Mode1,Min1,Max1,MinThr1,MaxThr1,Label_match
HB_Acp_T1_HB25.jpg_RGB,HB,Acp,T1,HB25,RGB,G,HB_Acp_T1_HB25.jpg_RGB_02,184757,63.915,25.505,31,2,119,0,255,HB_Acp_T1_HB25
HB_Acp_T1_HB25.jpg_RGB,HB,Acp,T1,HB25,RGB,B,HB_Acp_T1_HB25.jpg_RGB_03,184757,46.204,25.545,17,0,118,0,255,HB_Acp_T1_HB25
HB_Acp_T1_HB25.jpg_LAB,HB,Acp,T1,HB25,LAB,R,HB_Acp_T1_HB25.jpg_LAB_04,184757,28.024,10.809,14.201,1.469,50.482,-3.40E+38,3.40E+38,HB_Acp_T1_HB25
HB_Acp_T1_HB25.jpg_LAB,HB,Acp,T1,HB25,LAB,G,HB_Acp_T1_HB25.jpg_LAB_05,184757,4.467,2.852,6.961,-10.35,12.553,-3.40E+38,3.40E+38,HB_Acp_T1_HB25
HB_Acp_T1_HB25.jpg_LAB,HB,Acp,T1,HB25,LAB,B,HB_Acp_T1_HB25.jpg_LAB_06,184757,13.555,5.446,13.572,-6.813,30.068,-3.40E+38,3.40E+38,HB_Acp_T1_HB25
HB_Acp_T1_HB25.jpg_HSB,HB,Acp,T1,HB25,HSB,R,HB_Acp_T1_HB25.jpg_HSB_07,184757,25.512,22.479,18,0,252,0,255,HB_Acp_T1_HB25
HB_Acp_T1_HB25.jpg_HSB,HB,Acp,T1,HB25,HSB,G,HB_Acp_T1_HB25.jpg_HSB_08,184757,116.787,47.665,170,0,255,0,255,HB_Acp_T1_HB25
HB_Acp_T1_HB25.jpg_HSB,HB,Acp,T1,HB25,HSB,B,HB_Acp_T1_HB25.jpg_HSB_09,184757,80.189,23.709,50,12,139,0,255,HB_Acp_T1_HB25
HB_Acp_T1_HB26.jpg_RGB,HB,Acp,T1,HB26,RGB,R,HB_Acp_T1_HB26.jpg_RGB_01,128016,75.695,21.183,61,0,134,0,255,HB_Acp_T1_HB26
HB_Acp_T1_HB26.jpg_RGB,HB,Acp,T1,HB26,RGB,G,HB_Acp_T1_HB26.jpg_RGB_02,128016,58.196,22.162,38,0,115,0,255,HB_Acp_T1_HB26
HB_Acp_T1_HB26.jpg_RGB,HB,Acp,T1,HB26,RGB,B,HB_Acp_T1_HB26.jpg_RGB_03,128016,42.885,23.513,20,0,117,0,255,HB_Acp_T1_HB26
HB_Acp_T1_HB26.jpg_LAB,HB,Acp,T1,HB26,LAB,R,HB_Acp_T1_HB26.jpg_LAB_04,128016,25.85,9.395,17.221,1.076,48.31,-3.40E+38,3.40E+38,HB_Acp_T1_HB26
HB_Acp_T1_HB26.jpg_LAB,HB,Acp,T1,HB26,LAB,G,HB_Acp_T1_HB26.jpg_LAB_05,128016,5.684,3.605,8.895,-12.983,15.812,-3.40E+38,3.40E+38,HB_Acp_T1_HB26
HB_Acp_T1_HB26.jpg_LAB,HB,Acp,T1,HB26,LAB,B,HB_Acp_T1_HB26.jpg_LAB_06,128016,12.598,5.73,15.066,-9.483,23.857,-3.40E+38,3.40E+38,HB_Acp_T1_HB26
HB_Acp_T1_HB26.jpg_HSB,HB,Acp,T1,HB26,HSB,R,HB_Acp_T1_HB26.jpg_HSB_07,128016,28.234,35.082,18,0,252,0,255,HB_Acp_T1_HB26
HB_Acp_T1_HB26.jpg_HSB,HB,Acp,T1,HB26,HSB,G,HB_Acp_T1_HB26.jpg_HSB_08,128016,118.521,51.817,171,0,255,0,255,HB_Acp_T1_HB26
HB_Acp_T1_HB26.jpg_HSB,HB,Acp,T1,HB26,HSB,B,HB_Acp_T1_HB26.jpg_HSB_09,128016,76.203,20.748,61,9,134,0,255,HB_Acp_T1_HB26
HB_Acp_T1_HB27.jpg_RGB,HB,Acp,T1,HB27,RGB,R,HB_Acp_T1_HB27.jpg_RGB_01,283865,68.694,24.03,40,0,128,0,255,HB_Acp_T1_HB27
HB_Acp_T1_HB27.jpg_RGB,HB,Acp,T1,HB27,RGB,G,HB_Acp_T1_HB27.jpg_RGB_02,283865,54.402,25.672,23,0,110,0,255,HB_Acp_T1_HB27
HB_Acp_T1_HB27.jpg_RGB,HB,Acp,T1,HB27,RGB,B,HB_Acp_T1_HB27.jpg_RGB_03,283865,41.543,26.749,12,0,113,0,255,HB_Acp_T1_HB27
HB_Acp_T1_HB27.jpg_LAB,HB,Acp,T1,HB27,LAB,R,HB_Acp_T1_HB27.jpg_LAB_04,283865,23.674,11.209,8.721,0.525,46.638,-3.40E+38,3.40E+38,HB_Acp_T1_HB27
HB_Acp_T1_HB27.jpg_LAB,HB,Acp,T1,HB27,LAB,G,HB_Acp_T1_HB27.jpg_LAB_05,283865,4.561,2.487,5.59,-10.256,13.397,-3.40E+38,3.40E+38,HB_Acp_T1_HB27
HB_Acp_T1_HB27.jpg_LAB,HB,Acp,T1,HB27,LAB,B,HB_Acp_T1_HB27.jpg_LAB_06,283865,10.37,4.631,8.742,-7.038,25.673,-3.40E+38,3.40E+38,HB_Acp_T1_HB27
HB_Acp_T1_HB27.jpg_HSB,HB,Acp,T1,HB27,HSB,R,HB_Acp_T1_HB27.jpg_HSB_07,283865,23.32,23.727,18,0,252,0,255,HB_Acp_T1_HB27
HB_Acp_T1_HB27.jpg_HSB,HB,Acp,T1,HB27,HSB,G,HB_Acp_T1_HB27.jpg_HSB_08,283865,116.133,53.836,167,0,255,0,255,HB_Acp_T1_HB27
HB_Acp_T1_HB27.jpg_HSB,HB,Acp,T1,HB27,HSB,B,HB_Acp_T1_HB27.jpg_HSB_09,283865,68.937,23.961,40,9,128,0,255,HB_Acp_T1_HB27
HB_Acp_T1_HB28.jpg_RGB,HB,Acp,T1,HB28,RGB,R,HB_Acp_T1_HB28.jpg_RGB_01,128571,88.478,19.019,87,0,134,0,255,HB_Acp_T1_HB28
HB_Acp_T1_HB28.jpg_RGB,HB,Acp,T1,HB28,RGB,G,HB_Acp_T1_HB28.jpg_RGB_02,128571,75.276,18.178,65,2,121,0,255,HB_Acp_T1_HB28
HB_Acp_T1_HB28.jpg_RGB,HB,Acp,T1,HB28,RGB,B,HB_Acp_T1_HB28.jpg_RGB_03,128571,57.923,22.157,38,3,125,0,255,HB_Acp_T1_HB28
HB_Acp_T1_HB28.jpg_LAB,HB,Acp,T1,HB28,LAB,R,HB_Acp_T1_HB28.jpg_LAB_04,128571,32.791,7.721,29.499,0.531,49.159,-3.40E+38,3.40E+38,HB_Acp_T1_HB28
HB_Acp_T1_HB28.jpg_LAB,HB,Acp,T1,HB28,LAB,G,HB_Acp_T1_HB28.jpg_LAB_05,128571,2.992,2.467,5.235,-12.453,12.224,-3.40E+38,3.40E+38,HB_Acp_T1_HB28
HB_Acp_T1_HB28.jpg_LAB,HB,Acp,T1,HB28,LAB,B,HB_Acp_T1_HB28.jpg_LAB_06,128571,12.497,7.699,18.567,-10.58,23.885,-3.40E+38,3.40E+38,HB_Acp_T1_HB28
HB_Acp_T1_HB28.jpg_HSB,HB,Acp,T1,HB28,HSB,R,HB_Acp_T1_HB28.jpg_HSB_07,128571,41.12,49.24,23,0,252,0,255,HB_Acp_T1_HB28
HB_Acp_T1_HB28.jpg_HSB,HB,Acp,T1,HB28,HSB,G,HB_Acp_T1_HB28.jpg_HSB_08,128571,94.494,45.304,139,0,255,0,255,HB_Acp_T1_HB28
HB_Acp_T1_HB28.jpg_HSB,HB,Acp,T1,HB28,HSB,B,HB_Acp_T1_HB28.jpg_HSB_09,128571,89.477,17.518,87,7,134,0,255,HB_Acp_T1_HB28
HB_Acp_T1_HB29.jpg_RGB,HB,Acp,T1,HB29,RGB,R,HB_Acp_T1_HB29.jpg_RGB_01,224646,74.188,24.789,47,12,135,0,255,HB_Acp_T1_HB29
HB_Acp_T1_HB29.jpg_RGB,HB,Acp,T1,HB29,RGB,G,HB_Acp_T1_HB29.jpg_RGB_02,224646,57.695,26.254,28,6,119,0,255,HB_Acp_T1_HB29
HB_Acp_T1_HB29.jpg_RGB,HB,Acp,T1,HB29,RGB,B,HB_Acp_T1_HB29.jpg_RGB_03,224646,40.747,25.682,16,0,129,0,255,HB_Acp_T1_HB29
HB_Acp_T1_HB29.jpg_LAB,HB,Acp,T1,HB29,LAB,R,HB_Acp_T1_HB29.jpg_LAB_04,224646,25.319,11.294,12.798,2.822,48.837,-3.40E+38,3.40E+38,HB_Acp_T1_HB29
HB_Acp_T1_HB29.jpg_LAB,HB,Acp,T1,HB29,LAB,G,HB_Acp_T1_HB29.jpg_LAB_05,224646,4.974,2.73,7.064,-14.613,12.391,-3.40E+38,3.40E+38,HB_Acp_T1_HB29
HB_Acp_T1_HB29.jpg_LAB,HB,Acp,T1,HB29,LAB,B,HB_Acp_T1_HB29.jpg_LAB_06,224646,13.268,5.19,13.663,-10.711,26.764,-3.40E+38,3.40E+38,HB_Acp_T1_HB29
HB_Acp_T1_HB29.jpg_HSB,HB,Acp,T1,HB29,HSB,R,HB_Acp_T1_HB29.jpg_HSB_07,224646,25.787,27.42,18,0,252,0,255,HB_Acp_T1_HB29
HB_Acp_T1_HB29.jpg_HSB,HB,Acp,T1,HB29,HSB,G,HB_Acp_T1_HB29.jpg_HSB_08,224646,127.777,45.692,163,0,255,0,255,HB_Acp_T1_HB29
HB_Acp_T1_HB29.jpg_HSB,HB,Acp,T1,HB29,HSB,B,HB_Acp_T1_HB29.jpg_HSB_09,224646,74.543,24.769,47,18,135,0,255,HB_Acp_T1_HB29
HB_Acp_T1_HB30.jpg_RGB,HB,Acp,T1,HB30,RGB,R,HB_Acp_T1_HB30.jpg_RGB_01,148431,73.732,18.356,71,27,126,0,255,HB_Acp_T1_HB30
HB_Acp_T1_HB30.jpg_RGB,HB,Acp,T1,HB30,RGB,G,HB_Acp_T1_HB30.jpg_RGB_02,148431,57.217,18.993,57,19,108,0,255,HB_Acp_T1_HB30
HB_Acp_T1_HB30.jpg_RGB,HB,Acp,T1,HB30,RGB,B,HB_Acp_T1_HB30.jpg_RGB_03,148431,39.432,19.613,38,4,109,0,255,HB_Acp_T1_HB30
HB_Acp_T1_HB30.jpg_LAB,HB,Acp,T1,HB30,LAB,R,HB_Acp_T1_HB30.jpg_LAB_04,148431,25.224,8.247,25.313,7.514,46.294,-3.40E+38,3.40E+38,HB_Acp_T1_HB30
HB_Acp_T1_HB30.jpg_LAB,HB,Acp,T1,HB30,LAB,G,HB_Acp_T1_HB30.jpg_LAB_05,148431,4.681,1.469,4.749,-6.1,9.035,-3.40E+38,3.40E+38,HB_Acp_T1_HB30
HB_Acp_T1_HB30.jpg_LAB,HB,Acp,T1,HB30,LAB,B,HB_Acp_T1_HB30.jpg_LAB_06,148431,13.903,3.646,13.793,-4.384,23.397,-3.40E+38,3.40E+38,HB_Acp_T1_HB30
HB_Acp_T1_HB30.jpg_HSB,HB,Acp,T1,HB30,HSB,R,HB_Acp_T1_HB30.jpg_HSB_07,148431,22.309,12.744,20,0,250,0,255,HB_Acp_T1_HB30
HB_Acp_T1_HB30.jpg_HSB,HB,Acp,T1,HB30,HSB,G,HB_Acp_T1_HB30.jpg_HSB_08,148431,124.981,36.158,127,0,225,0,255,HB_Acp_T1_HB30
HB_Acp_T1_HB30.jpg_HSB,HB,Acp,T1,HB30,HSB,B,HB_Acp_T1_HB30.jpg_HSB_09,148431,73.763,18.359,71,30,126,0,255,HB_Acp_T1_HB30
HB_Acp_T2_HB21.jpg_RGB,HB,Acp,T2,HB21,RGB,R,HB_Acp_T2_HB21.jpg_RGB_01,293285,158.057,24.54,166,0,185,0,255,HB_Acp_T2_HB21
HB_Acp_T2_HB21.jpg_RGB,HB,Acp,T2,HB21,RGB,G,HB_Acp_T2_HB21.jpg_RGB_02,293285,149.748,23.142,157,4,172,0,255,HB_Acp_T2_HB21
HB_Acp_T2_HB21.jpg_RGB,HB,Acp,T2,HB21,RGB,B,HB_Acp_T2_HB21.jpg_RGB_03,293285,139.655,22.001,148,0,176,0,255,HB_Acp_T2_HB21
HB_Acp_T2_HB21.jpg_LAB,HB,Acp,T2,HB21,LAB,R,HB_Acp_T2_HB21.jpg_LAB_04,293285,62.256,9.502,64.428,0.784,69.968,-3.40E+38,3.40E+38,HB_Acp_T2_HB21
HB_Acp_T2_HB21.jpg_LAB,HB,Acp,T2,HB21,LAB,G,HB_Acp_T2_HB21.jpg_LAB_05,293285,1.281,0.955,1.677,-7.584,7.006,-3.40E+38,3.40E+38,HB_Acp_T2_HB21
HB_Acp_T2_HB21.jpg_LAB,HB,Acp,T2,HB21,LAB,B,HB_Acp_T2_HB21.jpg_LAB_06,293285,6.393,3.024,6.791,-5.82,20.972,-3.40E+38,3.40E+38,HB_Acp_T2_HB21
HB_Acp_T2_HB21.jpg_HSB,HB,Acp,T2,HB21,HSB,R,HB_Acp_T2_HB21.jpg_HSB_07,293285,29.788,33.662,24,0,252,0,255,HB_Acp_T2_HB21
HB_Acp_T2_HB21.jpg_HSB,HB,Acp,T2,HB21,HSB,G,HB_Acp_T2_HB21.jpg_HSB_08,293285,29.725,11.614,29,0,255,0,255,HB_Acp_T2_HB21
HB_Acp_T2_HB21.jpg_HSB,HB,Acp,T2,HB21,HSB,B,HB_Acp_T2_HB21.jpg_HSB_09,293285,158.242,24.061,166,4,185,0,255,HB_Acp_T2_HB21
HB_Acp_T2_HB22.jpg_RGB,HB,Acp,T2,HB22,RGB,R,HB_Acp_T2_HB22.jpg_RGB_01,236837,97.965,21.39,118,0,144,0,255,HB_Acp_T2_HB22
HB_Acp_T2_HB22.jpg_RGB,HB,Acp,T2,HB22,RGB,G,HB_Acp_T2_HB22.jpg_RGB_02,236837,85.18,21.751,68,0,128,0,255,HB_Acp_T2_HB22
HB_Acp_T2_HB22.jpg_RGB,HB,Acp,T2,HB22,RGB,B,HB_Acp_T2_HB22.jpg_RGB_03,236837,72.475,22.16,52,0,133,0,255,HB_Acp_T2_HB22
HB_Acp_T2_HB22.jpg_LAB,HB,Acp,T2,HB22,LAB,R,HB_Acp_T2_HB22.jpg_LAB_04,236837,36.934,9.069,43.463,0.058,53.608,-3.40E+38,3.40E+38,HB_Acp_T2_HB22
HB_Acp_T2_HB22.jpg_LAB,HB,Acp,T2,HB22,LAB,G,HB_Acp_T2_HB22.jpg_LAB_05,236837,3.125,1.77,2.215,-9.795,8.452,-3.40E+38,3.40E+38,HB_Acp_T2_HB22
HB_Acp_T2_HB22.jpg_LAB,HB,Acp,T2,HB22,LAB,B,HB_Acp_T2_HB22.jpg_LAB_06,236837,9.422,3.416,8.469,-5.685,22.513,-3.40E+38,3.40E+38,HB_Acp_T2_HB22
HB_Acp_T2_HB22.jpg_HSB,HB,Acp,T2,HB22,HSB,R,HB_Acp_T2_HB22.jpg_HSB_07,236837,25.016,23.958,20,0,252,0,255,HB_Acp_T2_HB22
HB_Acp_T2_HB22.jpg_HSB,HB,Acp,T2,HB22,HSB,G,HB_Acp_T2_HB22.jpg_HSB_08,236837,69.455,25.732,85,0,255,0,255,HB_Acp_T2_HB22
HB_Acp_T2_HB22.jpg_HSB,HB,Acp,T2,HB22,HSB,B,HB_Acp_T2_HB22.jpg_HSB_09,236837,98.188,21.159,118,1,144,0,255,HB_Acp_T2_HB22
HB_Acp_T2_HB23.jpg_RGB,HB,Acp,T2,HB23,RGB,R,HB_Acp_T2_HB23.jpg_RGB_01,155303,114.796,23.15,134,10,154,0,255,HB_Acp_T2_HB23
HB_Acp_T2_HB23.jpg_RGB,HB,Acp,T2,HB23,RGB,G,HB_Acp_T2_HB23.jpg_RGB_02,155303,104.159,22.591,133,19,142,0,255,HB_Acp_T2_HB23
HB_Acp_T2_HB23.jpg_RGB,HB,Acp,T2,HB23,RGB,B,HB_Acp_T2_HB23.jpg_RGB_03,155303,93.839,23.295,110,3,142,0,255,HB_Acp_T2_HB23
HB_Acp_T2_HB23.jpg_LAB,HB,Acp,T2,HB23,LAB,R,HB_Acp_T2_HB23.jpg_LAB_04,155303,44.601,9.289,51.468,5.128,58.928,-3.40E+38,3.40E+38,HB_Acp_T2_HB23
HB_Acp_T2_HB23.jpg_LAB,HB,Acp,T2,HB23,LAB,G,HB_Acp_T2_HB23.jpg_LAB_05,155303,2.451,1.851,2.198,-8.006,9.012,-3.40E+38,3.40E+38,HB_Acp_T2_HB23
HB_Acp_T2_HB23.jpg_LAB,HB,Acp,T2,HB23,LAB,B,HB_Acp_T2_HB23.jpg_LAB_06,155303,7.39,4.329,6.883,-5.174,21.095,-3.40E+38,3.40E+38,HB_Acp_T2_HB23
HB_Acp_T2_HB23.jpg_HSB,HB,Acp,T2,HB23,HSB,R,HB_Acp_T2_HB23.jpg_HSB_07,155303,31.597,40.058,21,0,250,0,255,HB_Acp_T2_HB23
HB_Acp_T2_HB23.jpg_HSB,HB,Acp,T2,HB23,HSB,G,HB_Acp_T2_HB23.jpg_HSB_08,155303,48.587,26.112,38,0,234,0,255,HB_Acp_T2_HB23
HB_Acp_T2_HB23.jpg_HSB,HB,Acp,T2,HB23,HSB,B,HB_Acp_T2_HB23.jpg_HSB_09,155303,115.186,22.578,134,19,154,0,255,HB_Acp_T2_HB23
HB_Acp_T2_HB24.jpg_RGB,HB,Acp,T2,HB24,RGB,R,HB_Acp_T2_HB24.jpg_RGB_01,198169,172.062,22.199,180,4,191,0,255,HB_Acp_T2_HB24
HB_Acp_T2_HB24.jpg_RGB,HB,Acp,T2,HB24,RGB,G,HB_Acp_T2_HB24.jpg_RGB_02,198169,165.567,20.688,171,3,183,0,255,HB_Acp_T2_HB24
HB_Acp_T2_HB24.jpg_RGB,HB,Acp,T2,HB24,RGB,B,HB_Acp_T2_HB24.jpg_RGB_03,198169,155.372,19.242,159,1,187,0,255,HB_Acp_T2_HB24
HB_Acp_T2_HB24.jpg_LAB,HB,Acp,T2,HB24,LAB,R,HB_Acp_T2_HB24.jpg_LAB_04,198169,68.106,8.338,70.071,0.841,74.228,-3.40E+38,3.40E+38,HB_Acp_T2_HB24
HB_Acp_T2_HB24.jpg_LAB,HB,Acp,T2,HB24,LAB,G,HB_Acp_T2_HB24.jpg_LAB_05,198169,0.539,0.878,0.941,-7.878,6.829,-3.40E+38,3.40E+38,HB_Acp_T2_HB24
HB_Acp_T2_HB24.jpg_LAB,HB,Acp,T2,HB24,LAB,B,HB_Acp_T2_HB24.jpg_LAB_06,198169,6.088,2.492,7.711,-6.091,21.841,-3.40E+38,3.40E+38,HB_Acp_T2_HB24
HB_Acp_T2_HB24.jpg_HSB,HB,Acp,T2,HB24,HSB,R,HB_Acp_T2_HB24.jpg_HSB_07,198169,30.636,27.668,24,0,252,0,255,HB_Acp_T2_HB24
HB_Acp_T2_HB24.jpg_HSB,HB,Acp,T2,HB24,HSB,G,HB_Acp_T2_HB24.jpg_HSB_08,198169,24.772,8.094,27,0,223,0,255,HB_Acp_T2_HB24
HB_Acp_T2_HB24.jpg_HSB,HB,Acp,T2,HB24,HSB,B,HB_Acp_T2_HB24.jpg_HSB_09,198169,172.305,21.636,180,4,191,0,255,HB_Acp_T2_HB24
HB_Acp_T2_HB25.jpg_RGB,HB,Acp,T2,HB25,RGB,R,HB_Acp_T2_HB25.jpg_RGB_01,2189998,170.259,11.405,175,15,191,0,255,HB_Acp_T2_HB25
HB_Acp_T2_HB25.jpg_RGB,HB,Acp,T2,HB25,RGB,G,HB_Acp_T2_HB25.jpg_RGB_02,2189998,168.286,12.695,174,9,185,0,255,HB_Acp_T2_HB25
HB_Acp_T2_HB25.jpg_RGB,HB,Acp,T2,HB25,RGB,B,HB_Acp_T2_HB25.jpg_RGB_03,2189998,166.154,14.629,172,8,189,0,255,HB_Acp_T2_HB25
HB_Acp_T2_HB25.jpg_LAB,HB,Acp,T2,HB25,LAB,R,HB_Acp_T2_HB25.jpg_LAB_04,2189998,69.039,4.862,70.429,4.344,73.255,-3.40E+38,3.40E+38,HB_Acp_T2_HB25
HB_Acp_T2_HB25.jpg_LAB,HB,Acp,T2,HB25,LAB,G,HB_Acp_T2_HB25.jpg_LAB_05,2189998,0.343,0.914,-0.038,-15.498,17.9,-3.40E+38,3.40E+38,HB_Acp_T2_HB25
HB_Acp_T2_HB25.jpg_LAB,HB,Acp,T2,HB25,LAB,B,HB_Acp_T2_HB25.jpg_LAB_06,2189998,1.365,2.27,1.132,-13.473,23.731,-3.40E+38,3.40E+38,HB_Acp_T2_HB25
HB_Acp_T2_HB25.jpg_HSB,HB,Acp,T2,HB25,HSB,R,HB_Acp_T2_HB25.jpg_HSB_07,2189998,70.282,84.021,28,0,253,0,255,HB_Acp_T2_HB25
HB_Acp_T2_HB25.jpg_HSB,HB,Acp,T2,HB25,HSB,G,HB_Acp_T2_HB25.jpg_HSB_08,2189998,6.903,10.876,4,0,196,0,255,HB_Acp_T2_HB25
HB_Acp_T2_HB25.jpg_HSB,HB,Acp,T2,HB25,HSB,B,HB_Acp_T2_HB25.jpg_HSB_09,2189998,170.413,10.818,175,16,191,0,255,HB_Acp_T2_HB25
HB_Acp_T2_HB26.jpg_RGB,HB,Acp,T2,HB26,RGB,R,HB_Acp_T2_HB26.jpg_RGB_01,218777,130.362,20.055,136,14,173,0,255,HB_Acp_T2_HB26
HB_Acp_T2_HB26.jpg_RGB,HB,Acp,T2,HB26,RGB,G,HB_Acp_T2_HB26.jpg_RGB_02,218777,112.36,20.455,111,8,154,0,255,HB_Acp_T2_HB26
HB_Acp_T2_HB26.jpg_RGB,HB,Acp,T2,HB26,RGB,B,HB_Acp_T2_HB26.jpg_RGB_03,218777,87.532,23.533,80,6,161,0,255,HB_Acp_T2_HB26
HB_Acp_T2_HB26.jpg_LAB,HB,Acp,T2,HB26,LAB,R,HB_Acp_T2_HB26.jpg_LAB_04,218777,48.348,8.187,47.397,3.248,63.525,-3.40E+38,3.40E+38,HB_Acp_T2_HB26
HB_Acp_T2_HB26.jpg_LAB,HB,Acp,T2,HB26,LAB,G,HB_Acp_T2_HB26.jpg_LAB_05,218777,3.36,1.852,2.37,-10.513,18.545,-3.40E+38,3.40E+38,HB_Acp_T2_HB26
HB_Acp_T2_HB26.jpg_LAB,HB,Acp,T2,HB26,LAB,B,HB_Acp_T2_HB26.jpg_LAB_06,218777,16.45,7.549,21.161,-14.284,33.099,-3.40E+38,3.40E+38,HB_Acp_T2_HB26
HB_Acp_T2_HB26.jpg_HSB,HB,Acp,T2,HB26,HSB,R,HB_Acp_T2_HB26.jpg_HSB_07,218777,33.478,40.968,24,0,253,0,255,HB_Acp_T2_HB26
HB_Acp_T2_HB26.jpg_HSB,HB,Acp,T2,HB26,HSB,G,HB_Acp_T2_HB26.jpg_HSB_08,218777,84.989,33.516,103,0,204,0,255,HB_Acp_T2_HB26
HB_Acp_T2_HB26.jpg_HSB,HB,Acp,T2,HB26,HSB,B,HB_Acp_T2_HB26.jpg_HSB_09,218777,130.608,19.641,136,22,173,0,255,HB_Acp_T2_HB26
HB_Acp_T2_HB27.jpg_RGB,HB,Acp,T2,HB27,RGB,R,HB_Acp_T2_HB27.jpg_RGB_01,575507,85.999,12.86,92,0,112,0,255,HB_Acp_T2_HB27
HB_Acp_T2_HB27.jpg_RGB,HB,Acp,T2,HB27,RGB,G,HB_Acp_T2_HB27.jpg_RGB_02,575507,82.283,15.532,91,4,107,0,255,HB_Acp_T2_HB27
HB_Acp_T2_HB27.jpg_RGB,HB,Acp,T2,HB27,RGB,B,HB_Acp_T2_HB27.jpg_RGB_03,575507,77.925,20.162,92,0,107,0,255,HB_Acp_T2_HB27
HB_Acp_T2_HB27.jpg_LAB,HB,Acp,T2,HB27,LAB,R,HB_Acp_T2_HB27.jpg_LAB_04,575507,35.136,6.518,38.691,0.864,43.618,-3.40E+38,3.40E+38,HB_Acp_T2_HB27
HB_Acp_T2_HB27.jpg_LAB,HB,Acp,T2,HB27,LAB,G,HB_Acp_T2_HB27.jpg_LAB_05,575507,0.816,1.448,0.047,-11.43,11.258,-3.40E+38,3.40E+38,HB_Acp_T2_HB27
HB_Acp_T2_HB27.jpg_LAB,HB,Acp,T2,HB27,LAB,B,HB_Acp_T2_HB27.jpg_LAB_06,575507,3.24,4.542,-0.003,-9.451,19.171,-3.40E+38,3.40E+38,HB_Acp_T2_HB27
HB_Acp_T2_HB27.jpg_HSB,HB,Acp,T2,HB27,HSB,R,HB_Acp_T2_HB27.jpg_HSB_07,575507,57.875,78.581,0,0,252,0,255,HB_Acp_T2_HB27
HB_Acp_T2_HB27.jpg_HSB,HB,Acp,T2,HB27,HSB,G,HB_Acp_T2_HB27.jpg_HSB_08,575507,29.796,37.853,0,0,255,0,255,HB_Acp_T2_HB27
HB_Acp_T2_HB27.jpg_HSB,HB,Acp,T2,HB27,HSB,B,HB_Acp_T2_HB27.jpg_HSB_09,575507,86.354,12.33,92,4,112,0,255,HB_Acp_T2_HB27
HB_Acp_T2_HB28.jpg_RGB,HB,Acp,T2,HB28,RGB,R,HB_Acp_T2_HB28.jpg_RGB_01,710591,161.385,17.488,171,14,186,0,255,HB_Acp_T2_HB28
HB_Acp_T2_HB28.jpg_RGB,HB,Acp,T2,HB28,RGB,G,HB_Acp_T2_HB28.jpg_RGB_02,710591,157.885,17.35,165,11,177,0,255,HB_Acp_T2_HB28
HB_Acp_T2_HB28.jpg_RGB,HB,Acp,T2,HB28,RGB,B,HB_Acp_T2_HB28.jpg_RGB_03,710591,154.729,18.141,159,10,182,0,255,HB_Acp_T2_HB28
HB_Acp_T2_HB28.jpg_LAB,HB,Acp,T2,HB28,LAB,R,HB_Acp_T2_HB28.jpg_LAB_04,710591,65.196,6.946,66.543,3.8,71.717,-3.40E+38,3.40E+38,HB_Acp_T2_HB28
HB_Acp_T2_HB28.jpg_LAB,HB,Acp,T2,HB28,LAB,G,HB_Acp_T2_HB28.jpg_LAB_05,710591,0.758,0.818,1.339,-7.248,11.302,-3.40E+38,3.40E+38,HB_Acp_T2_HB28
HB_Acp_T2_HB28.jpg_LAB,HB,Acp,T2,HB28,LAB,B,HB_Acp_T2_HB28.jpg_LAB_06,710591,2.095,4.474,-2.445,-8.515,20.53,-3.40E+38,3.40E+38,HB_Acp_T2_HB28
HB_Acp_T2_HB28.jpg_HSB,HB,Acp,T2,HB28,HSB,R,HB_Acp_T2_HB28.jpg_HSB_07,710591,105.301,76.961,178,0,252,0,255,HB_Acp_T2_HB28
HB_Acp_T2_HB28.jpg_HSB,HB,Acp,T2,HB28,HSB,G,HB_Acp_T2_HB28.jpg_HSB_08,710591,15.756,12.993,3,0,145,0,255,HB_Acp_T2_HB28
HB_Acp_T2_HB28.jpg_HSB,HB,Acp,T2,HB28,HSB,B,HB_Acp_T2_HB28.jpg_HSB_09,710591,163.019,17.059,171,18,186,0,255,HB_Acp_T2_HB28
HB_Acp_T2_HB29.jpg_RGB,HB,Acp,T2,HB29,RGB,R,HB_Acp_T2_HB29.jpg_RGB_01,283977,91.829,18.29,111,18,129,0,255,HB_Acp_T2_HB29
HB_Acp_T2_HB29.jpg_RGB,HB,Acp,T2,HB29,RGB,G,HB_Acp_T2_HB29.jpg_RGB_02,283977,80.407,19.626,110,23,119,0,255,HB_Acp_T2_HB29
HB_Acp_T2_HB29.jpg_RGB,HB,Acp,T2,HB29,RGB,B,HB_Acp_T2_HB29.jpg_RGB_03,283977,68.477,21.941,66,9,121,0,255,HB_Acp_T2_HB29
HB_Acp_T2_HB29.jpg_LAB,HB,Acp,T2,HB29,LAB,R,HB_Acp_T2_HB29.jpg_LAB_04,283977,34.848,8.182,46.656,7.803,49.333,-3.40E+38,3.40E+38,HB_Acp_T2_HB29
HB_Acp_T2_HB29.jpg_LAB,HB,Acp,T2,HB29,LAB,G,HB_Acp_T2_HB29.jpg_LAB_05,283977,2.764,1.942,2.277,-10.69,9.993,-3.40E+38,3.40E+38,HB_Acp_T2_HB29
